,strike,ask,bid,impliedVolatility,type,maturityDate,maturity,optionPrice
292,1850.0,29.8,29.3,0.442937699584961,put,2020-12-18,0.8452380952380952,29.55
293,1875.0,31.7,31.2,0.43942058387756355,put,2020-12-18,0.8452380952380952,31.45
294,1900.0,33.7,33.2,0.43594542942047115,put,2020-12-18,0.8452380952380952,33.45
295,1925.0,35.6,35.0,0.43184467086791994,put,2020-12-18,0.8452380952380952,35.3
296,1950.0,37.8,37.3,0.42842292163848883,put,2020-12-18,0.8452380952380952,37.55
297,1975.0,40.0,39.3,0.42470362899780273,put,2020-12-18,0.8452380952380952,39.65
298,2000.0,42.5,41.8,0.4215603498840332,put,2020-12-18,0.8452380952380952,42.15
299,2025.0,44.9,44.1,0.4178296132659911,put,2020-12-18,0.8452380952380952,44.5
300,2050.0,47.5,46.8,0.4143506441497802,put,2020-12-18,0.8452380952380952,47.15
301,2075.0,50.0,49.2,0.41033380809783937,put,2020-12-18,0.8452380952380952,49.6
302,2100.0,52.7,52.0,0.4065572955703735,put,2020-12-18,0.8452380952380952,52.35
303,2125.0,55.7,54.9,0.4032232835006714,put,2020-12-18,0.8452380952380952,55.3
304,2150.0,58.9,58.1,0.400045672454834,put,2020-12-18,0.8452380952380952,58.5
305,2175.0,61.9,61.1,0.39612801753997806,put,2020-12-18,0.8452380952380952,61.5
306,2200.0,65.1,64.2,0.3923820222854614,put,2020-12-18,0.8452380952380952,64.65
307,2225.0,68.5,67.7,0.38877716941833496,put,2020-12-18,0.8452380952380952,68.1
308,2250.0,72.2,71.4,0.3854927479171752,put,2020-12-18,0.8452380952380952,71.80000000000001
309,2275.0,75.9,75.0,0.38191078300476067,put,2020-12-18,0.8452380952380952,75.45
310,2300.0,79.4,78.6,0.37768795536041255,put,2020-12-18,0.8452380952380952,79.0
311,2325.0,83.5,82.6,0.37430053806304925,put,2020-12-18,0.8452380952380952,83.05
312,2350.0,87.8,86.8,0.37097415531158445,put,2020-12-18,0.8452380952380952,87.3
313,2375.0,91.7,90.7,0.3666788491439819,put,2020-12-18,0.8452380952380952,91.2
314,2400.0,96.0,95.0,0.3627993408203125,put,2020-12-18,0.8452380952380952,95.5
315,2425.0,100.6,99.5,0.3591334534072876,put,2020-12-18,0.8452380952380952,100.05
316,2450.0,105.4,104.4,0.3555018979263305,put,2020-12-18,0.8452380952380952,104.9
317,2475.0,110.2,109.3,0.3515880576705932,put,2020-12-18,0.8452380952380952,109.75
318,2500.0,115.3,114.2,0.3478458770751953,put,2020-12-18,0.8452380952380952,114.75
319,2525.0,120.3,119.2,0.3436745473289489,put,2020-12-18,0.8452380952380952,119.75
320,2550.0,125.8,124.6,0.33994381071090696,put,2020-12-18,0.8452380952380952,125.19999999999999
321,2575.0,131.2,130.0,0.3357839249420166,put,2020-12-18,0.8452380952380952,130.6
322,2600.0,136.6,135.4,0.3313474763870239,put,2020-12-18,0.8452380952380952,136.0
323,2625.0,142.6,141.3,0.3274355434608459,put,2020-12-18,0.8452380952380952,141.95
324,2650.0,148.9,147.7,0.3236170696830748,put,2020-12-18,0.8452380952380952,148.3
325,2675.0,154.9,153.7,0.3191081426048278,put,2020-12-18,0.8452380952380952,154.3
326,2700.0,161.3,160.1,0.3148147437667846,put,2020-12-18,0.8452380952380952,160.7
327,2725.0,168.4,167.1,0.3110820998191833,put,2020-12-18,0.8452380952380952,167.75
328,2750.0,175.7,174.3,0.3072655333709716,put,2020-12-18,0.8452380952380952,175.0
329,2775.0,182.6,181.3,0.3026383518600464,put,2020-12-18,0.8452380952380952,181.95
330,2800.0,190.2,188.8,0.29852042734146117,put,2020-12-18,0.8452380952380952,189.5
331,2825.0,197.5,196.2,0.29371395685195917,put,2020-12-18,0.8452380952380952,196.85
332,2850.0,206.1,204.6,0.2900709573936462,put,2020-12-18,0.8452380952380952,205.35
333,2875.0,214.0,212.6,0.2852606722450256,put,2020-12-18,0.8452380952380952,213.3
334,2900.0,223.5,221.8,0.2818980502319336,put,2020-12-18,0.8452380952380952,222.65
335,2925.0,231.7,230.1,0.27668722587585437,put,2020-12-18,0.8452380952380952,230.89999999999998
336,2950.0,241.8,240.1,0.27321397874832154,put,2020-12-18,0.8452380952380952,240.95
337,2975.0,251.4,249.7,0.2687718082046509,put,2020-12-18,0.8452380952380952,250.55
338,3000.0,262.4,260.7,0.2654625914192199,put,2020-12-18,0.8452380952380952,261.54999999999995
339,3025.0,273.0,271.0,0.2612740957069397,put,2020-12-18,0.8452380952380952,272.0
340,3050.0,283.6,281.9,0.25663356288909905,put,2020-12-18,0.8452380952380952,282.75
341,3075.0,295.6,293.8,0.2530802079200745,put,2020-12-18,0.8452380952380952,294.70000000000005
342,3100.0,307.1,305.4,0.2484854510116577,put,2020-12-18,0.8452380952380952,306.25
343,3125.0,319.1,317.4,0.2439421920013428,put,2020-12-18,0.8452380952380952,318.25
344,3150.0,333.0,331.1,0.2410296997642517,put,2020-12-18,0.8452380952380952,332.05
345,3175.0,345.4,343.6,0.2358646513175964,put,2020-12-18,0.8452380952380952,344.5
346,3200.0,360.2,358.3,0.23291401248931887,put,2020-12-18,0.8452380952380952,359.25
347,3225.0,374.4,372.4,0.22868927751541138,put,2020-12-18,0.8452380952380952,373.4
348,3250.0,390.4,388.4,0.22604381141662597,put,2020-12-18,0.8452380952380952,389.4
349,3275.0,405.8,403.6,0.22206512195587153,put,2020-12-18,0.8452380952380952,404.70000000000005
350,3300.0,422.9,420.7,0.2196199254608154,put,2020-12-18,0.8452380952380952,421.79999999999995
351,3350.0,458.4,456.2,0.21467994190216066,put,2020-12-18,0.8452380952380952,457.29999999999995
352,3400.0,496.5,494.5,0.2110064251708984,put,2020-12-18,0.8452380952380952,495.5
353,3500.0,581.1,579.0,0.2105753686904907,put,2020-12-18,0.8452380952380952,580.05
354,3600.0,670.3,668.5,0.2117045077896118,put,2020-12-18,0.8452380952380952,669.4
355,3700.0,768.2,763.4,0.2270470667648315,put,2020-12-18,0.8452380952380952,765.8
356,3800.0,992.1,984.2,0.4426210828781128,put,2020-12-18,0.8452380952380952,988.1500000000001
357,3900.0,1066.4,1056.6,0.4309482259750366,put,2020-12-18,0.8452380952380952,1061.5
358,4000.0,1062.6,1057.7,0.2658116327285767,put,2020-12-18,0.8452380952380952,1060.15
359,4100.0,1163.5,1158.6,0.2843928372955322,put,2020-12-18,0.8452380952380952,1161.05
360,4200.0,1261.6,1256.7,0.2939752610015869,put,2020-12-18,0.8452380952380952,1259.15
361,900.0,2023.6,1988.8,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,2006.1999999999998
362,1000.0,1803.8,1755.8,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1779.8
363,1225.0,1670.1,1661.1,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1665.6
364,1300.0,1643.1,1608.6,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1625.85
365,1375.0,1530.7,1521.2,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1525.95
366,1400.0,0.0,0.0,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,0.0
367,1500.0,1331.9,1283.9,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1307.9
368,1525.0,1021.2,973.5,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,997.35
369,1550.0,1000.7,953.0,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,976.85
370,1600.0,1372.0,1335.0,0.28359175888061516,call,2021-12-17,2.2896825396825395,1353.5
371,1625.0,1349.4,1312.7,0.286567192993164,call,2021-12-17,2.2896825396825395,1331.0500000000002
372,1650.0,1279.5,1272.5,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1276.0
373,1800.0,1194.9,1159.9,0.29646241874694823,call,2021-12-17,2.2896825396825395,1177.4
374,1825.0,1125.2,1118.7,1.0000000000000003e-05,call,2021-12-17,2.2896825396825395,1121.95
375,1900.0,1108.9,1075.0,0.2961076554489136,call,2021-12-17,2.2896825396825395,1091.95
376,2000.0,1028.2,985.3,0.29860244251251217,call,2021-12-17,2.2896825396825395,1006.75
377,2175.0,886.8,841.0,0.2911390619468688,call,2021-12-17,2.2896825396825395,863.9
378,2200.0,866.0,823.0,0.2885775183486938,call,2021-12-17,2.2896825396825395,844.5
379,2250.0,776.1,730.3,0.2286301502990723,call,2021-12-17,2.2896825396825395,753.2
380,2300.0,701.4,653.4,0.18442588043212887,call,2021-12-17,2.2896825396825395,677.4
381,2350.0,750.2,705.3,0.27921634487152097,call,2021-12-17,2.2896825396825395,727.75
382,2400.0,711.5,669.3,0.27465019790649414,call,2021-12-17,2.2896825396825395,690.4
383,2425.0,609.4,513.4,0.1933254801559448,call,2021-12-17,2.2896825396825395,561.4
384,2475.0,573.9,525.9,0.1949409882926941,call,2021-12-17,2.2896825396825395,549.9
385,2500.0,638.4,593.2,0.26746338012695314,call,2021-12-17,2.2896825396825395,615.8
386,2525.0,620.4,575.1,0.26549120136260984,call,2021-12-17,2.2896825396825395,597.75
387,2550.0,601.7,559.0,0.2627904227066041,call,2021-12-17,2.2896825396825395,580.35
388,2575.0,584.0,541.3,0.260755302066803,call,2021-12-17,2.2896825396825395,562.65
389,2600.0,566.4,523.7,0.2586400735855103,call,2021-12-17,2.2896825396825395,545.05
390,2625.0,534.2,486.2,0.2450141112136841,call,2021-12-17,2.2896825396825395,510.20000000000005
391,2650.0,532.5,487.2,0.25494366889953624,call,2021-12-17,2.2896825396825395,509.85
392,2675.0,515.5,470.1,0.25281127445220947,call,2021-12-17,2.2896825396825395,492.8
393,2700.0,498.7,453.3,0.25067029702186583,call,2021-12-17,2.2896825396825395,476.0
394,2725.0,482.1,436.6,0.24851787561416627,call,2021-12-17,2.2896825396825395,459.35
395,2750.0,465.7,420.2,0.24635019556999208,call,2021-12-17,2.2896825396825395,442.95
396,2775.0,449.5,404.0,0.24416534955978395,call,2021-12-17,2.2896825396825395,426.75
397,2800.0,433.5,387.9,0.24196238391876224,call,2021-12-17,2.2896825396825395,410.7
398,2825.0,417.7,372.2,0.2397346229934692,call,2021-12-17,2.2896825396825395,394.95
399,2850.0,402.2,356.7,0.23755263797760007,call,2021-12-17,2.2896825396825395,379.45
400,2900.0,371.8,326.4,0.23309806979179382,call,2021-12-17,2.2896825396825395,349.1
401,2925.0,357.0,311.6,0.23088842849731445,call,2021-12-17,2.2896825396825395,334.3
402,2950.0,342.5,297.1,0.22871025814056395,call,2021-12-17,2.2896825396825395,319.8
403,3000.0,312.1,271.2,0.2228719223594665,call,2021-12-17,2.2896825396825395,291.65
404,3100.0,258.0,218.6,0.2135088415527344,call,2021-12-17,2.2896825396825395,238.3
405,3200.0,204.5,172.5,0.2013362643051147,call,2021-12-17,2.2896825396825395,188.5
406,3300.0,162.3,130.6,0.1933912830257416,call,2021-12-17,2.2896825396825395,146.45
407,3400.0,127.3,100.1,0.18694546277999877,call,2021-12-17,2.2896825396825395,113.69999999999999
408,3500.0,91.3,71.3,0.17556251996994018,call,2021-12-17,2.2896825396825395,81.3
409,3600.0,68.1,48.1,0.17032117834091187,call,2021-12-17,2.2896825396825395,58.099999999999994
410,3900.0,27.0,19.8,0.16060714889526367,call,2021-12-17,2.2896825396825395,23.4
411,4000.0,16.4,13.9,0.15255440349578858,call,2021-12-17,2.2896825396825395,15.149999999999999
412,1000.0,13.9,11.6,0.47649907051086426,put,2021-12-17,2.2896825396825395,12.75
413,1100.0,17.8,15.4,0.4585930606079103,put,2021-12-17,2.2896825396825395,16.6
414,1200.0,22.3,19.7,0.4414423532104492,put,2021-12-17,2.2896825396825395,21.0
415,1225.0,31.6,11.9,0.46655806884765627,put,2021-12-17,2.2896825396825395,21.75
416,1300.0,35.9,16.2,0.45206236419677737,put,2021-12-17,2.2896825396825395,26.049999999999997
417,1400.0,42.1,24.5,0.43329042667388923,put,2021-12-17,2.2896825396825395,33.3
418,1500.0,48.9,30.7,0.41517079586029054,put,2021-12-17,2.2896825396825395,39.8
419,1550.0,52.9,35.0,0.40710279182434084,put,2021-12-17,2.2896825396825395,43.95
420,1600.0,58.1,38.1,0.4011252209854126,put,2021-12-17,2.2896825396825395,48.1
421,1650.0,63.2,43.2,0.3944266795730591,put,2021-12-17,2.2896825396825395,53.2
422,1675.0,65.8,45.8,0.39100493034362793,put,2021-12-17,2.2896825396825395,55.8
423,1700.0,68.1,50.0,0.3869518550300598,put,2021-12-17,2.2896825396825395,59.05
424,1725.0,71.5,51.5,0.3846992988204956,put,2021-12-17,2.2896825396825395,61.5
425,1750.0,74.5,54.5,0.38162086891174307,put,2021-12-17,2.2896825396825395,64.5
426,1775.0,77.6,57.6,0.37858058559417723,put,2021-12-17,2.2896825396825395,67.6
427,1800.0,80.8,60.8,0.3755784488677979,put,2021-12-17,2.2896825396825395,70.8
428,1825.0,84.1,64.9,0.37260682941436774,put,2021-12-17,2.2896825396825395,74.5
429,1850.0,87.5,67.5,0.36966191257476805,put,2021-12-17,2.2896825396825395,77.5
430,1875.0,115.4,95.4,0.3999903598976136,put,2021-12-17,2.2896825396825395,105.4
431,1900.0,94.7,74.7,0.36397807048797615,put,2021-12-17,2.2896825396825395,84.7
432,1925.0,98.4,78.4,0.3610865588760376,put,2021-12-17,2.2896825396825395,88.4
433,1950.0,102.2,82.2,0.3582103059005737,put,2021-12-17,2.2896825396825395,92.2
434,1975.0,106.2,86.2,0.35546947332382195,put,2021-12-17,2.2896825396825395,96.2
435,2000.0,110.1,90.1,0.35248259523391723,put,2021-12-17,2.2896825396825395,100.1
436,2025.0,114.0,94.0,0.3493869993591308,put,2021-12-17,2.2896825396825395,104.0
437,2050.0,118.5,98.5,0.34689411962509153,put,2021-12-17,2.2896825396825395,108.5
438,2100.0,130.2,106.3,0.34455001159667964,put,2021-12-17,2.2896825396825395,118.25
439,2125.0,135.1,110.7,0.3420533172035217,put,2021-12-17,2.2896825396825395,122.9
440,2150.0,140.1,115.2,0.33953373485565186,put,2021-12-17,2.2896825396825395,127.65
441,2250.0,161.2,134.4,0.32933333637237544,put,2021-12-17,2.2896825396825395,147.8
442,2275.0,167.5,136.7,0.3274641534042358,put,2021-12-17,2.2896825396825395,152.1
443,2300.0,172.4,144.7,0.3241272803401946,put,2021-12-17,2.2896825396825395,158.55
444,2400.0,196.3,166.7,0.31363982875823976,put,2021-12-17,2.2896825396825395,181.5
445,2425.0,202.4,172.5,0.31082842498779295,put,2021-12-17,2.2896825396825395,187.45
446,2450.0,208.7,178.5,0.3080723337745666,put,2021-12-17,2.2896825396825395,193.6
447,2500.0,221.6,190.8,0.30245524822235104,put,2021-12-17,2.2896825396825395,206.2
448,2525.0,228.4,197.3,0.2997563768959045,put,2021-12-17,2.2896825396825395,212.85000000000002
449,2550.0,236.8,203.9,0.29821143995285027,put,2021-12-17,2.2896825396825395,220.35000000000002
450,2575.0,244.2,210.7,0.29572618953704827,put,2021-12-17,2.2896825396825395,227.45
451,2600.0,251.7,217.6,0.29318848755836485,put,2021-12-17,2.2896825396825395,234.64999999999998
452,2675.0,277.5,236.8,0.2872824415779113,put,2021-12-17,2.2896825396825395,257.15
453,2725.0,294.2,252.3,0.28226807216644284,put,2021-12-17,2.2896825396825395,273.25
454,2750.0,302.8,260.3,0.27974181416511523,put,2021-12-17,2.2896825396825395,281.55
455,2800.0,318.6,279.3,0.2732883646011352,put,2021-12-17,2.2896825396825395,298.95000000000005
456,2900.0,359.7,313.4,0.2654149081802368,put,2021-12-17,2.2896825396825395,336.54999999999995
457,3000.0,402.8,353.6,0.25648955950737,put,2021-12-17,2.2896825396825395,378.20000000000005
458,3400.0,619.2,571.2,0.2242413849830627,put,2021-12-17,2.2896825396825395,595.2
459,4000.0,1116.7,1076.7,0.22973830877304074,put,2021-12-17,2.2896825396825395,1096.7
